_id,Scale ID,Task ID,O*NET-SOC Code
o_jobTaskRatings/8c3bc247-c274-4433-b8c3-d2b5ace347db,,7765,29-1061.00
o_jobTaskRatings/17b3d948-bd87-42e2-ad3a-fcc75be3809a,,7764,29-1061.00
o_jobTaskRatings/abd90c2e-748d-4465-b792-6cb2c94197c0,,7762,29-1061.00
o_jobTaskRatings/c41ba4bc-8705-43a5-8c66-0b47c1a45902,,7769,29-1061.00
o_jobTaskRatings/c209cb32-7cde-4801-96b8-4fada9c447ae,,7768,29-1061.00
o_jobTaskRatings/34b53910-34c9-425c-8315-5adf9c339bdc,,7770,29-1061.00
o_jobTaskRatings/56db0357-59bf-4a42-ab3d-cab6f7316b1e,,7771,29-1062.00
o_jobTaskRatings/fad4e318-4394-4535-a4df-68e71e351588,,7772,29-1062.00
o_jobTaskRatings/6b2992ee-ab22-4446-b16b-c96f4ff6ca37,,7774,29-1062.00
o_jobTaskRatings/dad48818-6366-4e29-8f15-1e251ab402dc,,7773,29-1062.00
o_jobTaskRatings/cf10544d-26fb-4fb7-93f8-0794d947f8a2,,7775,29-1062.00
o_jobTaskRatings/5cbc273f-8e8b-44cc-9710-005cad93418e,,7776,29-1062.00
o_jobTaskRatings/2759fc94-00f9-48e5-a60e-c0362908db54,,7777,29-1062.00
o_jobTaskRatings/d9d2e080-1484-4f45-bf53-b28a6daeeb31,,7779,29-1062.00
o_jobTaskRatings/2c2b7f88-97a9-4163-a44c-1a9ee2535c75,,7778,29-1062.00
o_jobTaskRatings/8c275925-8654-4436-a5e6-45e268be278c,,7782,29-1062.00
o_jobTaskRatings/f4b2e036-19ce-4867-adb7-b7d15c1bc555,,7780,29-1062.00
o_jobTaskRatings/0e4b3ec0-1a96-4982-b03b-6079f89e18a3,,7781,29-1062.00
o_jobTaskRatings/ad0e5126-67b5-4276-8559-5f5872d78c8c,,20120,29-1062.00
o_jobTaskRatings/405eaa47-1f67-42a5-ba16-5c29e4342cb6,,20121,29-1062.00
o_jobTaskRatings/84bf6362-f117-40ef-8bcf-9cbd0a7eeeae,,7784,29-1062.00
o_jobTaskRatings/9585f933-66ca-4e89-b910-c32ea93b82ae,,7785,29-1063.00
o_jobTaskRatings/108e513d-f16b-499f-baa3-a0e9251b74cf,,7787,29-1063.00
o_jobTaskRatings/e386065e-bb3f-4b37-87f6-30c397e43077,,7793,29-1063.00
o_jobTaskRatings/c8e6775e-c198-4c6f-9b5c-91a9286d1224,,7789,29-1063.00
o_jobTaskRatings/743a666a-961b-4160-9370-26666bccbeda,,7786,29-1063.00
o_jobTaskRatings/cff3338e-da2e-4ec6-b1c4-879d555b89ae,,7788,29-1063.00
o_jobTaskRatings/d2543b96-7c5e-41b7-ba01-bdeca2f7db5f,,7791,29-1063.00
o_jobTaskRatings/aa9b82b1-7ed5-42b6-bc6b-f16f39beefcf,,7792,29-1063.00
o_jobTaskRatings/cb8c251c-7e40-441e-97df-e866b4fe5038,,7790,29-1063.00
o_jobTaskRatings/afb0daca-c3ae-4090-8b76-a2470b89f354,,7794,29-1063.00
o_jobTaskRatings/1f948675-5b5d-4c66-bd56-8a98c0221361,,7796,29-1063.00
o_jobTaskRatings/b47ac52d-3ddf-4f98-9852-7ace29263e43,,7795,29-1063.00
o_jobTaskRatings/9ddefca0-34ee-498e-90d5-fe804cc39c71,,7797,29-1063.00
o_jobTaskRatings/0b35c7b5-54dd-404a-a74c-99c864c0b160,,7799,29-1063.00
o_jobTaskRatings/02e357c2-251c-4ea5-bd62-5b3c18cc3e19,,7798,29-1063.00
o_jobTaskRatings/9176ada1-6b8d-4919-9bb2-85e8b0514992,,7803,29-1063.00
o_jobTaskRatings/af187c1f-b406-42d5-8b50-600e7462923f,,7800,29-1063.00
o_jobTaskRatings/83b62be1-cc8b-489d-8902-09cab05e29bb,,7801,29-1063.00
o_jobTaskRatings/9207a6c5-d66f-482b-9fff-69779ba2b8e1,,7802,29-1063.00
o_jobTaskRatings/297efa77-33e8-402f-9379-91105662b799,,7811,29-1064.00
o_jobTaskRatings/4b23293a-ea6c-4334-ac5f-63e5ab37d89d,,7806,29-1064.00
o_jobTaskRatings/1f7f6593-4ea6-4fc5-b61e-d2ff143ae851,,7804,29-1064.00
o_jobTaskRatings/ec6e10ed-5c03-4b20-b24a-42eb9e055842,,7809,29-1064.00
o_jobTaskRatings/22cc5828-cd73-4fbf-a67c-bd5896fca3eb,,7808,29-1064.00
o_jobTaskRatings/5f467242-c57d-4f92-963f-91bdc469f684,,7810,29-1064.00
o_jobTaskRatings/a2df127b-40c6-46d6-9eff-1c604bd479fe,,7805,29-1064.00
o_jobTaskRatings/077a0f68-7993-4814-a6cc-754ae74b31db,,7807,29-1064.00
o_jobTaskRatings/943a3cf9-b311-4191-bf55-35efb355cf51,,7812,29-1064.00
o_jobTaskRatings/3f912154-8b06-45c7-8a30-6a049696ba63,,7813,29-1064.00
o_jobTaskRatings/e2580983-ca7e-4321-a5ee-756532c886aa,,7815,29-1064.00
o_jobTaskRatings/c93fb875-0933-4266-84de-735da205218a,,7814,29-1064.00
o_jobTaskRatings/ca138f04-5896-4831-83ee-b13b211242e7,,7816,29-1064.00
o_jobTaskRatings/bce17db0-f952-4e68-b37f-c0f927a86edd,,7817,29-1064.00
o_jobTaskRatings/a6e91e11-83f8-4568-b22e-46e09cdea275,,7818,29-1064.00
o_jobTaskRatings/2ab3bf3e-64e9-485f-8a85-51c8862d132b,,7820,29-1065.00
o_jobTaskRatings/6d754c65-bcd5-46ed-b4f6-74e6f0dc66cf,,7824,29-1065.00
o_jobTaskRatings/6ea8e21d-314c-4638-9d23-a122360799b5,,7822,29-1065.00
o_jobTaskRatings/a811250c-acb4-4dac-bb12-4875b5fe53cf,,7821,29-1065.00
o_jobTaskRatings/2cc7be07-b3b2-4e25-b0e0-5b4c78dc6ef0,,7819,29-1065.00
o_jobTaskRatings/2e6f26a6-1207-4357-88a8-d4a9d8733d95,,7823,29-1065.00
o_jobTaskRatings/264e644e-33a9-49ac-9ffd-42d44cc070ad,,7825,29-1065.00
o_jobTaskRatings/ccead5f8-483c-4dde-b97f-7c9c092d8a32,,7826,29-1065.00
o_jobTaskRatings/7d6dafa3-819c-42c4-9be4-e3d534d5d2b0,,7827,29-1065.00
o_jobTaskRatings/53da4aee-bde8-486c-9079-a631d324e2ca,,7829,29-1065.00
o_jobTaskRatings/5290ec6f-00f3-4bbe-b1f4-46eafa83d02b,,7828,29-1065.00
o_jobTaskRatings/ce38d00b-98ee-4291-b305-fbd25f5b1460,,7830,29-1065.00
o_jobTaskRatings/ad7feb85-4870-49ef-a3a8-1cee5f416305,,7832,29-1065.00
o_jobTaskRatings/8c68c719-3b55-4aab-af36-b939a1acab7d,,7833,29-1065.00
o_jobTaskRatings/243b070c-2c22-4cff-a6e2-d716fd902845,,7831,29-1065.00
o_jobTaskRatings/d39c9970-97f7-42d5-aa06-f636119a2839,,20247,29-1065.00
o_jobTaskRatings/f16ca7dc-ae12-4fb2-86b1-19c937158803,,1828,29-1066.00
o_jobTaskRatings/6d676db9-56eb-4c5f-a3cd-8a8ec753b32a,,1830,29-1066.00
o_jobTaskRatings/13bc2ab5-17a6-44eb-b679-a313d7509948,,1832,29-1066.00
o_jobTaskRatings/93548eb1-f67b-43a0-9eaf-1b85f8ce641a,,1829,29-1066.00
o_jobTaskRatings/611ff471-70ea-4f25-8400-dfe84b1716da,,1827,29-1066.00
o_jobTaskRatings/90a60ce2-dc13-4839-96d2-8e34144f2d8f,,1833,29-1066.00
o_jobTaskRatings/bf09b04b-89ff-4d9a-8914-87efaa918d8a,,1831,29-1066.00
o_jobTaskRatings/a5fab47b-7adc-40f7-8c5a-4258dce539b9,,1834,29-1066.00
o_jobTaskRatings/3ae2a378-9c86-4f97-94e2-ed9ade9422a6,,15230,29-1066.00
o_jobTaskRatings/c4678fb0-386a-40b0-aa1f-be00ad6b0830,,1835,29-1066.00
o_jobTaskRatings/f59fb325-50a1-4b7c-9b48-1992493e83ba,,1837,29-1066.00
o_jobTaskRatings/864ca9c4-5915-4357-99ea-6db77f4a545c,,1838,29-1066.00
o_jobTaskRatings/ed9d4316-9208-4be4-a035-5e7cbf9228d9,,7837,29-1067.00
o_jobTaskRatings/7a994352-9fd2-48f6-8021-64a80381cde8,,7839,29-1067.00
o_jobTaskRatings/edef5115-0f1f-477d-bfce-661ba142db88,,7836,29-1067.00
o_jobTaskRatings/b9d8209f-8eae-4caf-81a4-3de61db5a055,,7835,29-1067.00
o_jobTaskRatings/c869fbb7-3949-4b5f-9696-19389e464e39,,7838,29-1067.00
o_jobTaskRatings/217912cb-7b5c-47c3-ba79-b33dea3960de,,7840,29-1067.00
o_jobTaskRatings/b44f8619-46ce-4b65-89d8-bea1bc42d048,,7842,29-1067.00
o_jobTaskRatings/d728e679-745b-492d-91f9-ba106bee6f1a,,7841,29-1067.00
o_jobTaskRatings/b7fc9510-211a-45db-b698-aee0821a2bce,,7843,29-1067.00
o_jobTaskRatings/ee745b84-732c-4057-b834-d7d16dcfe600,,7845,29-1067.00
o_jobTaskRatings/d4547188-59e8-4e4f-9cd3-87c3ad285d9e,,7846,29-1067.00
o_jobTaskRatings/4abcc9ed-7cc2-4a8e-8f8f-a191d4e43d55,,7844,29-1067.00
o_jobTaskRatings/594d5d37-4d63-46e2-bb8a-f562c22a559b,,7847,29-1067.00
o_jobTaskRatings/a086e200-5e38-4c50-b3ec-1fccb357a2cf,,17076,29-1069.01
o_jobTaskRatings/f296afdf-309c-449f-a153-e4df746a8316,,17068,29-1069.01
o_jobTaskRatings/f1d647a4-c802-4027-b8fd-8e86f86c6e2f,,17069,29-1069.01
o_jobTaskRatings/e1f6e5a7-01cc-4207-9e1f-497cabd4b500,,17071,29-1069.01
o_jobTaskRatings/04f25d09-b435-4eab-86a3-f8be5f49e187,,17066,29-1069.01
o_jobTaskRatings/5a021cd8-32af-4918-bf9b-6d6bb5fcd5f9,,17063,29-1069.01
o_jobTaskRatings/06077b23-fe12-41d3-b5be-7905729ca19b,,17067,29-1069.01
o_jobTaskRatings/945bca18-7507-4f4b-a55c-4164e1455368,,17073,29-1069.01
o_jobTaskRatings/bf205a56-a663-45f8-b873-b989a27c7fb2,,17070,29-1069.01
o_jobTaskRatings/815aa134-30af-494f-b578-165ece0cd4c3,,17074,29-1069.01
o_jobTaskRatings/abe484e1-2079-4d4f-b18d-f69c50295e51,,17072,29-1069.01
o_jobTaskRatings/439f0def-254e-48a2-aa51-8636d2184a58,,17062,29-1069.01
o_jobTaskRatings/1dbd6783-0eff-43e4-9a09-a744bd8619ae,,17075,29-1069.01
o_jobTaskRatings/14eb5263-8e9d-4401-b050-2b5e0c16e6b6,,17065,29-1069.01
o_jobTaskRatings/68aa0a58-aab1-462e-a3be-e4d19eb5a901,,17064,29-1069.01
o_jobTaskRatings/dd52b048-272b-4a29-a9f0-f57bca258638,,17061,29-1069.01
o_jobTaskRatings/510e216a-2abe-44a7-86b1-1efaba076ecf,,17092,29-1069.02
o_jobTaskRatings/f6c36c83-f4a8-4a28-a13f-b09e750a5e18,,17094,29-1069.02
o_jobTaskRatings/b3beaf15-36c0-4d2e-baad-c50a497b7fd7,,17093,29-1069.02
o_jobTaskRatings/e0fde18c-59ef-4402-9729-6e0cec591cf6,,17078,29-1069.02
o_jobTaskRatings/0a72700b-d5ca-4775-bfef-df5d12842247,,17095,29-1069.02
o_jobTaskRatings/e8aa48d7-41ab-4eb2-acb6-a7dece1ddf3d,,17091,29-1069.02
o_jobTaskRatings/7f7c3995-5f74-4db4-8a81-6ad2fbf3d2c9,,17090,29-1069.02
o_jobTaskRatings/59bc9725-1c9d-427f-8545-354db18336ad,,17089,29-1069.02
o_jobTaskRatings/8a1ce2e8-b3a4-458f-a63a-c848090a77ea,,17085,29-1069.02
o_jobTaskRatings/dcd68ae3-ce18-4886-87e0-cd13de45d323,,17079,29-1069.02
o_jobTaskRatings/22adc9ef-02f7-450e-8b44-0225109a1c5e,,17081,29-1069.02
o_jobTaskRatings/fc0f79cb-b2a2-4e27-b3b3-4277ab3d9d5b,,17077,29-1069.02
o_jobTaskRatings/7e7d9f60-9fec-4660-aaf7-c560a0980719,,17084,29-1069.02
o_jobTaskRatings/ab5917cb-1197-4df4-82d8-8ea1c92cda0e,,17087,29-1069.02
o_jobTaskRatings/2264af6b-f43f-4bc2-811b-8c6eefb02794,,17083,29-1069.02
o_jobTaskRatings/2c444208-1ddd-4cda-bb50-e4b660b533d9,,17082,29-1069.02
o_jobTaskRatings/43276a34-1c15-448f-9fe1-8b68dd637217,,17080,29-1069.02
o_jobTaskRatings/3710b4e5-01c4-406b-94d0-6ec064d90052,,17088,29-1069.02
o_jobTaskRatings/c478d533-e14c-42da-803c-096a1cd44515,,17086,29-1069.02
o_jobTaskRatings/7bd3a5e9-e4d0-4d81-b0b4-be1fe1579707,,17106,29-1069.03
o_jobTaskRatings/7d2a3654-3e19-42f6-8088-70ab422be397,,17102,29-1069.03
o_jobTaskRatings/a3395e42-efaf-48e1-a8f3-35a9ff51cc7e,,17107,29-1069.03
o_jobTaskRatings/4a377618-fd7b-4dbc-9939-4366a06bd804,,17103,29-1069.03
o_jobTaskRatings/1972c7fe-85af-4eb0-b722-a8c5f0087fd8,,17105,29-1069.03
o_jobTaskRatings/7e093b50-9e81-4244-8d08-94476f1632c3,,17096,29-1069.03
o_jobTaskRatings/99475467-9ab2-4531-8c70-99684a73b605,,17099,29-1069.03
o_jobTaskRatings/9ed34dd3-61c8-464e-9002-659892d06836,,17104,29-1069.03
o_jobTaskRatings/e16321bf-7db3-4f99-9ab9-5e0c31fe121d,,17108,29-1069.03
o_jobTaskRatings/39ebe935-e1af-485f-8706-c0c6239d9869,,17097,29-1069.03
o_jobTaskRatings/d684dd75-f5a3-40e1-9c05-ea352d0a7482,,17100,29-1069.03
o_jobTaskRatings/c4cb2eac-64f0-4e8c-8be0-84f2e51d8ff3,,17098,29-1069.03
o_jobTaskRatings/33e1e091-8ac1-48c5-9bff-4713d84d9afb,,17101,29-1069.03
o_jobTaskRatings/58056645-63b7-4a3e-aa8c-ea3579aa49e7,,17123,29-1069.04
o_jobTaskRatings/df64f5d5-9cf3-4007-8e7b-0c7b5b4be2a9,,17132,29-1069.04
o_jobTaskRatings/ec96ea86-97ec-4eab-9a45-b8f893d15f75,,17130,29-1069.04
o_jobTaskRatings/335ec2a7-7443-46ca-ad32-35e885072287,,17121,29-1069.04
o_jobTaskRatings/112c5d50-a2a2-4888-acda-fbb9c6ac5fcd,,17125,29-1069.04
o_jobTaskRatings/f3de4006-ce4f-4402-99d7-c6cdb7bd3b33,,17117,29-1069.04
o_jobTaskRatings/f0eb5ee9-df06-4278-8939-fbc5cffed9ea,,17131,29-1069.04
o_jobTaskRatings/7b72bd90-bdf1-45c7-8884-fe92ad53fd28,,17126,29-1069.04
o_jobTaskRatings/3eb3e847-e6f7-4751-9a9b-aeeda7fa9633,,17124,29-1069.04
o_jobTaskRatings/45b436f1-f2c6-4114-bcb2-ebe9b226ec1d,,17119,29-1069.04
o_jobTaskRatings/6cb56860-2f6d-443f-8eb3-038ba31abd65,,17128,29-1069.04
o_jobTaskRatings/2d6065c9-df36-4fa1-b2fe-59ec61534522,,17113,29-1069.04
o_jobTaskRatings/b5d2c98d-7382-411e-b9b1-8dd7ce1efe7b,,17114,29-1069.04
o_jobTaskRatings/d0a26728-071e-4e6d-be53-38ca98772054,,17127,29-1069.04
o_jobTaskRatings/d6ae9180-cc38-4fb7-a270-c02725671a7a,,17129,29-1069.04
o_jobTaskRatings/0d027119-e5bc-4ac4-9fe6-4272282ed9db,,17115,29-1069.04
o_jobTaskRatings/369466d7-6ab9-4775-8c49-7ef2aa5965bf,,17116,29-1069.04
o_jobTaskRatings/20e5d15b-dbdf-401b-b4e4-6b0ccf72fb58,,17111,29-1069.04
o_jobTaskRatings/3939880a-de85-449f-b56f-94f6583c9535,,17122,29-1069.04
o_jobTaskRatings/bdf46da3-2f99-467b-826f-28a9b502e2d7,,17110,29-1069.04
o_jobTaskRatings/3a821ea0-2467-4c32-9ae7-d150e3f995a4,,17112,29-1069.04
o_jobTaskRatings/834484a9-9ab6-4ff3-9e2e-1eb0c8136c61,,17109,29-1069.04
o_jobTaskRatings/153ab30b-82ac-480c-b023-d27e39ad8107,,17120,29-1069.04
o_jobTaskRatings/7e3d6624-6ab9-4545-883c-e7dc5b6a19e1,,17118,29-1069.04
o_jobTaskRatings/3367df88-8cb1-417c-bb7b-7fbb353253fa,,17146,29-1069.05
o_jobTaskRatings/a8d91b43-6db3-4911-83c1-0117c44aa3a8,,17156,29-1069.05
o_jobTaskRatings/6e8b2c69-9bbd-421c-8495-6f87a3eae9a8,,17141,29-1069.05
o_jobTaskRatings/3ef730c1-2827-4cd0-9469-5ee30b610790,,17158,29-1069.05
o_jobTaskRatings/0e89d29f-a009-463f-a01c-3e3487796892,,17145,29-1069.05
o_jobTaskRatings/8ecb87b7-3932-459d-8d12-98eed15a8882,,17144,29-1069.05
o_jobTaskRatings/7ae627ac-b20b-4ff0-bf6b-508568a47a18,,17149,29-1069.05
o_jobTaskRatings/703a433d-58b8-47ae-aff6-f842cd4f90d9,,17151,29-1069.05
o_jobTaskRatings/a8791605-180f-48ed-b0dd-fb8d9c2f95bf,,17152,29-1069.05
o_jobTaskRatings/f573ed05-ed40-4267-ab64-d4ffb6a9632d,,17138,29-1069.05
o_jobTaskRatings/b59ec9fc-5f3a-4137-9b46-c639f20afa31,,17148,29-1069.05
o_jobTaskRatings/71456f03-56eb-4adc-b4f8-aea1de60b86e,,17142,29-1069.05
o_jobTaskRatings/b6916135-e9f4-4f12-9908-e9d1525b92fe,,17147,29-1069.05
o_jobTaskRatings/70ddb0c6-ec88-429d-92af-4e703dd187d7,,17157,29-1069.05
o_jobTaskRatings/c2504c41-24bd-4dff-ae2f-b51b60031a5d,,17150,29-1069.05
o_jobTaskRatings/8d921543-0e7f-457f-8a86-17be7454860d,,17155,29-1069.05
o_jobTaskRatings/9fda6883-5961-4681-acbf-3efa33bf1b1e,,17134,29-1069.05
o_jobTaskRatings/46af2565-6f29-4a33-865a-dc36d6777542,,17153,29-1069.05
o_jobTaskRatings/d07953db-34dc-45be-b45d-38fb1f136e05,,17133,29-1069.05
o_jobTaskRatings/fa660d71-7e38-4ac3-b6b7-2de2e41227b3,,17137,29-1069.05
o_jobTaskRatings/23a86ed7-1f14-47fd-9fd9-2603975b9200,,17139,29-1069.05
o_jobTaskRatings/48dfba2d-9196-4b51-93fa-8800638ddaf1,,17140,29-1069.05
o_jobTaskRatings/2c10a96d-75f7-40cb-bd2e-4fbfdbb9bdd4,,17136,29-1069.05
o_jobTaskRatings/81c3a3ab-48a9-43b2-982f-6735a6a27692,,17135,29-1069.05
o_jobTaskRatings/d286064a-e930-4fc7-82ec-30b6d0e3ee1d,,17154,29-1069.05
o_jobTaskRatings/897dcd5b-bb70-4307-bbd6-aa117066057f,,17143,29-1069.05
o_jobTaskRatings/2bf5740c-414c-4f02-a805-28eeb9e8c1e2,,17173,29-1069.06
o_jobTaskRatings/296c604e-2720-4cb9-ab68-95e009ac5e69,,17175,29-1069.06
o_jobTaskRatings/1c956db6-f33c-4572-ac05-45372c05b038,,17176,29-1069.06
o_jobTaskRatings/9a48e6f3-d475-44a7-bbf8-88dbe37378cd,,17167,29-1069.06
o_jobTaskRatings/b9881185-9258-41d5-ac23-a39ac4dd97a7,,17166,29-1069.06
o_jobTaskRatings/57f5c143-1da1-4723-83da-c11650e07f9d,,17170,29-1069.06
o_jobTaskRatings/52a50603-5471-45a6-b304-08d30edf5e4b,,17171,29-1069.06
o_jobTaskRatings/f47a818f-017e-45b6-bdb3-756c8e4c5b6f,,17169,29-1069.06
o_jobTaskRatings/e2d654b5-fc16-4cce-8db6-d3ed7dd4b02b,,17172,29-1069.06
o_jobTaskRatings/46c481f9-275d-426b-885f-e3c8868b8ee7,,17159,29-1069.06
o_jobTaskRatings/bbf2d4a7-3082-4811-aa17-21a7acb74966,,17163,29-1069.06
o_jobTaskRatings/e4d5fda7-1361-49ec-a54b-ef15cd5f159d,,17165,29-1069.06
o_jobTaskRatings/985da062-e2de-450d-83f5-b034b2ed27fb,,17160,29-1069.06
o_jobTaskRatings/db6ffb08-8af1-4b08-93df-a63f2368c03a,,17162,29-1069.06
o_jobTaskRatings/b205ad88-d84c-49ea-94a3-b3e7da69f52b,,17161,29-1069.06
o_jobTaskRatings/dabfde5f-d5d0-497e-a98a-6aa97d99922c,,17174,29-1069.06
o_jobTaskRatings/35f9c961-b421-4da3-af36-18d19dfd2cc9,,17168,29-1069.06
o_jobTaskRatings/b30c264b-c47a-4dcc-ace5-f5ba7dc3f9f9,,17164,29-1069.06
o_jobTaskRatings/245cc49e-19e3-41e8-ae0b-b53e65493816,,17194,29-1069.07
o_jobTaskRatings/d6f8a45a-40df-40f7-8934-57e33a90c4ab,,17195,29-1069.07
o_jobTaskRatings/60528cad-faf9-4210-93a7-c1ee7087240d,,17190,29-1069.07
o_jobTaskRatings/2ff98159-909c-4f0a-8cc5-b976ace65b2b,,17187,29-1069.07
o_jobTaskRatings/5b07a46a-b1e9-4453-8f9d-90deac9e1c49,,17191,29-1069.07
o_jobTaskRatings/2675d608-5e3f-48db-a56f-5bdf513ed8d3,,17192,29-1069.07
o_jobTaskRatings/39f5cc94-c000-4ade-bfb2-31615cb3f0e5,,17180,29-1069.07
o_jobTaskRatings/2f6d51fc-bc26-4dd7-9447-9ec7ad74247d,,17193,29-1069.07
o_jobTaskRatings/3f995bf4-550f-4fa1-91c4-92b8a1cf099d,,17185,29-1069.07
o_jobTaskRatings/5effe90d-92cb-4634-921c-2f33a79dcd93,,17178,29-1069.07
o_jobTaskRatings/76c0ae9f-e354-4d88-9127-5c87624bcf09,,17182,29-1069.07
o_jobTaskRatings/418b5c52-49be-487a-81f4-adea4e978c94,,17179,29-1069.07
o_jobTaskRatings/b01d16d8-3da8-4963-9412-d8213210a469,,17181,29-1069.07
o_jobTaskRatings/cbb88a78-ee2b-4a4a-8f48-769a05505b64,,17188,29-1069.07
o_jobTaskRatings/e77fb1a4-16af-4124-9c06-d7c4447d2afb,,17189,29-1069.07
o_jobTaskRatings/fbd8ad38-13b2-498b-ba9c-5d4381f6c790,,17186,29-1069.07
o_jobTaskRatings/accd4fe5-a9d2-470b-9c5e-8f237c8627f5,,17183,29-1069.07
o_jobTaskRatings/fb4f68dd-b17d-48ae-a418-2ee930db08ab,,17184,29-1069.07
o_jobTaskRatings/a8038f69-a3bc-4007-bc7f-4f114a18ff1e,,17177,29-1069.07
o_jobTaskRatings/b57c3bc4-ebfe-40c6-b1df-2aca38d1a179,,17201,29-1069.08
o_jobTaskRatings/ef501159-f6d4-40e5-88bb-f025fdd3b938,,17200,29-1069.08
o_jobTaskRatings/d9a85444-2b01-47ed-9fbf-a2a158073d09,,17198,29-1069.08
o_jobTaskRatings/5ca3114e-c89a-4bb2-9b40-7eea93bfb4eb,,17210,29-1069.08
o_jobTaskRatings/2a6afa44-c446-47b5-80f7-e213703adf15,,17199,29-1069.08
o_jobTaskRatings/c014821a-3efd-4b06-b981-37ad8e2e730c,,17203,29-1069.08
o_jobTaskRatings/e7d66a40-25ef-4a8d-bd13-2eb7315a8a3e,,17205,29-1069.08
o_jobTaskRatings/16da91aa-15a2-4a28-810b-28b139d9fe16,,17207,29-1069.08
o_jobTaskRatings/70ec7718-982c-4567-a84a-370056ffc479,,17204,29-1069.08
o_jobTaskRatings/d5569e6f-0a5b-4fc0-b765-b5909c048ac8,,17206,29-1069.08
o_jobTaskRatings/86661bf4-b531-4f52-997f-22c796dea43f,,17208,29-1069.08
o_jobTaskRatings/97ea11b9-d3bb-4376-8253-4d82ad9fe82c,,17196,29-1069.08
o_jobTaskRatings/a3bd4c4d-a41d-4d7a-8ab8-f691070f5e35,,17202,29-1069.08
o_jobTaskRatings/c3b81290-8c3a-4754-a40a-1803e0e2dac1,,17209,29-1069.08
o_jobTaskRatings/bec6f421-13ec-485b-bf9f-2745ed7a9e81,,17197,29-1069.08
o_jobTaskRatings/a8d59663-19c4-4e2a-a673-4d97bd8626e9,,17222,29-1069.09
o_jobTaskRatings/ce3eeaed-bf4c-45f5-9540-b2b198a7b8d1,,17217,29-1069.09
o_jobTaskRatings/6d8592cb-674a-419e-92f2-53a80aa20138,,17219,29-1069.09
o_jobTaskRatings/69cfc3d3-1156-4afe-a28c-c3f4f7361e7d,,17214,29-1069.09
o_jobTaskRatings/5dedd65e-31e8-4a0c-9b9d-ef68d18707ab,,17216,29-1069.09
o_jobTaskRatings/f9d99236-dcbd-45d1-bae2-e9166189d3d3,,17215,29-1069.09
o_jobTaskRatings/a8766881-4a7d-4213-b897-d5e4d3ce759f,,17223,29-1069.09
o_jobTaskRatings/f036959e-15fd-4051-b2c2-9f2221925d7f,,17225,29-1069.09
o_jobTaskRatings/f7663775-56a3-4308-ac9d-7dac068c459b,,17218,29-1069.09
o_jobTaskRatings/9513cd49-290f-4f68-a097-d3b3f57f7d9f,,17220,29-1069.09
o_jobTaskRatings/2bd4388f-c7cd-4056-abb5-a554e9b9759d,,17221,29-1069.09
o_jobTaskRatings/cec38324-c3ae-402e-99c3-caf49977cbf3,,17212,29-1069.09
o_jobTaskRatings/49f2df6e-148c-424f-85f3-787d414c176d,,17211,29-1069.09
o_jobTaskRatings/1107385a-1e43-42c1-8523-46e134d453cb,,17224,29-1069.09
o_jobTaskRatings/7e9d66c1-25c4-4c97-80cb-212c8846084b,,17213,29-1069.09
o_jobTaskRatings/15fcb0bb-ee8d-4493-8d16-be0949f8663d,,17243,29-1069.10
o_jobTaskRatings/434ab925-3df1-4500-acd6-961c96ed2ac2,,17242,29-1069.10
o_jobTaskRatings/55838bad-fefd-40af-825d-2089147a73c7,,17254,29-1069.10
o_jobTaskRatings/77d5cb67-1950-477c-8724-789e7eac40f9,,17239,29-1069.10
o_jobTaskRatings/d22b3f98-b96d-4f0a-a09c-9a90c3aaf33d,,17252,29-1069.10
o_jobTaskRatings/5a5163f1-495d-433f-8ca9-dd86831db75c,,17247,29-1069.10
o_jobTaskRatings/cb41247c-df61-46d7-a9d2-72097d56d578,,17251,29-1069.10
o_jobTaskRatings/ec14098e-75b2-4f88-b116-aa2fd25dba9d,,17246,29-1069.10
o_jobTaskRatings/edbcba5c-354f-42ef-8506-f1cdfda8c68a,,17245,29-1069.10
o_jobTaskRatings/0d4e319b-3320-4ac3-9848-0707f95b3275,,17250,29-1069.10
o_jobTaskRatings/ba75a22e-b230-4cd0-ba44-f1c77c598829,,17248,29-1069.10
o_jobTaskRatings/55ad7335-92af-4bac-9572-9d983e166753,,17236,29-1069.10
o_jobTaskRatings/4867e80f-106c-4ed2-b405-f664e2db1760,,17249,29-1069.10
o_jobTaskRatings/73261c0a-8fca-4907-bdd0-db4e16ea1d02,,17241,29-1069.10
o_jobTaskRatings/8b5b89e9-9f4d-44ac-9a78-d3e9ed0f1612,,17237,29-1069.10
o_jobTaskRatings/bb9fff96-497d-4980-a282-53059e01f8b1,,17234,29-1069.10
o_jobTaskRatings/1e359d7a-a672-43e7-a17f-df390f9dcb5f,,17231,29-1069.10
o_jobTaskRatings/9a55cc0b-691a-4955-94fd-5e42fa41dc0f,,17232,29-1069.10
o_jobTaskRatings/6e405cb5-f22b-4aa5-87da-0f581c236e2a,,17226,29-1069.10
o_jobTaskRatings/d0c14c07-c596-4d5b-abe1-e9b182af9905,,17233,29-1069.10
o_jobTaskRatings/35f586cb-4b2d-417a-9fcf-891773107d28,,17229,29-1069.10
o_jobTaskRatings/573ce961-e31a-44b5-becb-052da3ec20c5,,17230,29-1069.10
o_jobTaskRatings/67dbc7a4-b81b-44ab-a981-f290b8f53067,,17253,29-1069.10
