_id,Element ID,DWA ID,DWA Title
o_dwa/ab041e32-14ae-47cb-aafc-32c322258849,4.A.3.a.3,4.A.3.a.3.I05.D03,Operate audiovisual equipment.
o_dwa/a417205c-3043-430c-97a4-53fe540b8610,4.A.3.a.3,4.A.3.a.3.I05.D04,Operate still or video cameras or related equipment.
o_dwa/c468222a-0e8f-41d0-b8d2-071349f5a084,4.A.3.a.3,4.A.3.a.3.I05.D05,Operate audio-visual equipment.
o_dwa/d562db73-6c04-433e-9bd9-bb5d5fdee44c,4.A.3.a.3,4.A.3.a.3.I05.D06,Operate audio recording equipment.
o_dwa/454c31ab-a584-43a6-8463-d74539b27033,4.A.3.a.3,4.A.3.a.3.I06.D01,Operate chemical processing or water treatment systems or equipment.
o_dwa/9b07e1e3-6f4a-4baf-a0e8-98cc14580aa0,4.A.3.a.3,4.A.3.a.3.I06.D02,Operate painting or coating equipment.
o_dwa/e1169775-4dfb-4b41-a1ce-3a63fa2ec819,4.A.3.a.3,4.A.3.a.3.I06.D03,Operate recycling equipment.
o_dwa/784f828f-7a7d-4d08-8570-bdcbf371ca97,4.A.3.a.3,4.A.3.a.3.I06.D04,Operate packing or other material processing equipment.
o_dwa/f3288db1-d922-4150-9759-740c5ba6edf6,4.A.3.a.3,4.A.3.a.3.I06.D05,"Smooth garments with irons, presses, or steamers."
o_dwa/4a83e4de-9149-49cb-96e4-e2e128ef1d96,4.A.3.a.3,4.A.3.a.3.I06.D06,"Operate cooking, baking, or other food preparation equipment."
o_dwa/89f9bb80-6154-4734-8f1a-a4df4583e741,4.A.3.a.3,4.A.3.a.3.I06.D07,Operate heating or drying equipment.
o_dwa/b7281b4a-c277-4ca6-95d7-077a086eab69,4.A.3.a.3,4.A.3.a.3.I06.D08,Operate mixing equipment.
o_dwa/c4893bca-8eaa-4605-a9a3-8156b0d90609,4.A.3.a.3,4.A.3.a.3.I06.D09,Operate conveyors or other industrial material moving equipment.
o_dwa/0cf954a8-b529-40b9-a2dc-e5a8773117c9,4.A.3.a.3,4.A.3.a.3.I06.D10,Operate photographic developing or print production equipment.
o_dwa/100196cf-1c3c-4b5b-aa21-7e16b9a498c5,4.A.3.a.3,4.A.3.a.3.I06.D11,Operate equipment to print images or bind printed images together.
o_dwa/5fadeaac-1b29-4977-a2e9-fc413b7641fc,4.A.3.a.3,4.A.3.a.3.I06.D12,Operate metal or plastic forming equipment.
o_dwa/ced0c304-4bdb-48cd-9f98-23b5bf94d133,4.A.3.a.3,4.A.3.a.3.I06.D13,Operate industrial equipment.
o_dwa/039df41d-33ac-487a-bb17-fa3d154a46f9,4.A.3.a.3,4.A.3.a.3.I07.D01,Operate energy production equipment.
o_dwa/1eeb98c9-fcc0-4891-b4af-2283e7f3dda0,4.A.3.a.3,4.A.3.a.3.I07.D02,Operate natural gas generation equipment.
o_dwa/303e48ec-ea3e-48d9-bc00-6bc94c16c180,4.A.3.a.3,4.A.3.a.3.I07.D03,Operate biomass or biofuel production equipment.
o_dwa/67b90002-5b73-4b0c-914c-949991ec2b95,4.A.3.a.3,4.A.3.a.3.I07.D04,Operate green energy production equipment.
o_dwa/af6333f3-7625-4809-b81b-88ca76b4a969,4.A.3.a.3,4.A.3.a.3.I07.D05,Operate energy distribution equipment.
o_dwa/60ee17d6-6fbf-4f6e-a9d7-1866141fab30,4.A.3.a.3,4.A.3.a.3.I07.D06,Operate natural gas distribution equipment.
o_dwa/6df82fd2-9e6c-454e-8a11-c635862f5020,4.A.3.a.3,4.A.3.a.3.I08.D01,Operate forklifts or other loaders.
o_dwa/d2cc34e4-5fca-4f23-a07c-9a7b2e27f9a3,4.A.3.a.3,4.A.3.a.3.I08.D02,Lift materials or workpieces using cranes or other lifting equipment.
o_dwa/6ef8f1ee-39de-4bac-b0c5-762b9ffc427a,4.A.3.a.3,4.A.3.a.3.I08.D03,"Operate cranes, hoists, or other moving or lifting equipment."
o_dwa/778dc5c8-231b-4692-b5ea-d3e33a01e302,4.A.3.a.3,4.A.3.a.3.I09.D01,Operate laboratory or field equipment.
o_dwa/ab7bf92c-f6ca-4f24-954d-4c87f77e7997,4.A.3.a.3,4.A.3.a.3.I09.D02,Operate precision equipment to control microscopic or nanoscopic processes.
o_dwa/a5779dad-ff72-4600-b18e-336ba1ef7a70,4.A.3.a.3,4.A.3.a.3.I09.D03,Operate laboratory equipment to analyze medical samples.
o_dwa/08deff30-3664-4001-93c9-ff746984b354,4.A.3.a.3,4.A.3.a.3.I10.D01,Operate communications equipment or systems.
o_dwa/8c0474fb-bac9-413d-a092-1f087ef5f5c8,4.A.3.a.3,4.A.3.a.3.I10.D02,"Operate communications, transmissions, or broadcasting equipment."
o_dwa/b57923fd-70d9-42d0-bc11-4171d162b413,4.A.3.a.3,4.A.3.a.3.I11.D01,Operate irrigation systems.
o_dwa/f92ff4ab-dabe-48af-a037-72b4c6a02e79,4.A.3.a.3,4.A.3.a.3.I11.D02,Operate forestry equipment.
o_dwa/b897a467-008e-45be-b739-87170d680bf8,4.A.3.a.3,4.A.3.a.3.I11.D03,Operate grounds maintenance equipment.
o_dwa/12fb5182-9ae8-4f30-9835-7f912a81a690,4.A.3.a.3,4.A.3.a.3.I11.D04,Operate farming equipment.
o_dwa/aaab3b45-97ec-4fb1-9af5-faa58dc588a6,4.A.3.a.3,4.A.3.a.3.I12.D01,Operate grinding equipment.
o_dwa/bbeda7ca-bbe3-4f39-a526-a62ccd46c312,4.A.3.a.3,4.A.3.a.3.I12.D02,Operate cutting equipment.
o_dwa/15a79c76-467a-49c1-8082-971bdecc6586,4.A.3.a.3,4.A.3.a.3.I12.D03,Operate woodworking equipment.
o_dwa/2a4fa43f-ce5f-47e2-8ce4-59ff1230aa5a,4.A.3.a.3,4.A.3.a.3.I12.D04,Operate textile cutting or production equipment.
o_dwa/1b87b2f4-79ec-4593-b6c0-96a97c961b33,4.A.3.a.4,4.A.3.a.4.I01.D01,Operate ships or other watercraft.
o_dwa/c2891c8f-5e6e-42e7-bff1-b6cdabfb1a15,4.A.3.a.4,4.A.3.a.4.I01.D02,Navigate water vessels.
o_dwa/6d3810e1-bff9-4aff-a113-2ea7970037fc,4.A.3.a.4,4.A.3.a.4.I01.D03,Drive vehicles to transport individuals or equipment.
o_dwa/aac92850-64b0-4d6f-8db8-6db03c49841e,4.A.3.a.4,4.A.3.a.4.I01.D04,Follow safety procedures for vehicle operation.
o_dwa/34322a00-3e7d-4cc5-a2c7-7342a0270cb7,4.A.3.a.4,4.A.3.a.4.I01.D05,"Travel to work sites to perform installation, repair or maintenance work."
o_dwa/12673db8-1613-47c7-89cb-b35e5724ca16,4.A.3.a.4,4.A.3.a.4.I01.D06,Operate vehicles or material-moving equipment.
o_dwa/f19258a9-60f5-4143-9949-631051a1214f,4.A.3.a.4,4.A.3.a.4.I01.D07,Operate transportation equipment to demonstrate function or malfunction.
o_dwa/3786e750-fa2b-4252-90e4-20a18a161102,4.A.3.a.4,4.A.3.a.4.I01.D08,Control equipment that regulates vehicle traffic.
o_dwa/9a7a375a-37da-4fd6-8f77-2726764b7e32,4.A.3.a.4,4.A.3.a.4.I01.D09,Drive vehicles to transport patrons.
o_dwa/3e1d6c9e-0214-42ea-8216-bc9b9794613e,4.A.3.a.4,4.A.3.a.4.I01.D10,Drive trucks or truck-mounted equipment.
o_dwa/45c0b0dd-3f98-4fde-985b-85b799b1872f,4.A.3.a.4,4.A.3.a.4.I01.D11,Pilot aircraft.
o_dwa/6f4e5e74-64cb-4ba2-9b51-9b031a576be8,4.A.3.a.4,4.A.3.a.4.I01.D12,Drive trucks or other vehicles to or at work sites.
o_dwa/6d69c937-4e4e-481f-9e6b-41646ab65452,4.A.3.a.4,4.A.3.a.4.I01.D13,Operate locomotives or other rail vehicles.
o_dwa/868bcc95-6af4-45db-b684-ab5e629b94f8,4.A.3.a.4,4.A.3.a.4.I01.D14,Drive passenger vehicles.
o_dwa/d1f7594d-c7e0-4ccf-8237-976d59e5fd97,4.A.3.b.1,4.A.3.b.1.I01.D01,"Enter commands, instructions, or specifications into equipment."
o_dwa/ceed4b4e-81e4-4d01-bd7e-376eb07cdfe4,4.A.3.b.1,4.A.3.b.1.I01.D02,Program equipment to perform production tasks.
o_dwa/404e9e22-eeae-4b59-908d-47110f78f513,4.A.3.b.1,4.A.3.b.1.I01.D03,Write computer programming code.
o_dwa/aa156d7f-e2e0-4d83-a26d-8ff29ca0ebee,4.A.3.b.1,4.A.3.b.1.I01.D04,Program robotic equipment.
o_dwa/4f488777-d08f-4c3a-a9f7-46232dabcdb5,4.A.3.b.1,4.A.3.b.1.I02.D01,Implement security measures for computer or information systems.
o_dwa/864425a2-521c-43bd-bc39-f036c6f39cfb,4.A.3.b.1,4.A.3.b.1.I02.D02,Create electronic data backup to prevent loss of information.
o_dwa/05cbc5d6-e62b-4441-bb67-4be312fc9114,4.A.3.b.1,4.A.3.b.1.I03.D01,Install computer software.
o_dwa/abd5e981-5b5f-4c5b-93fd-23a92de02f28,4.A.3.b.1,4.A.3.b.1.I03.D02,Install computer hardware.
o_dwa/cf666d9c-4188-4018-8d27-c4f9728839c8,4.A.3.b.1,4.A.3.b.1.I03.D03,Install programs onto computer or computer-controlled equipment.
o_dwa/991b0ef3-d9f9-448c-ad98-b015232b7308,4.A.3.b.1,4.A.3.b.1.I03.D04,Configure computer networks.
o_dwa/5cfb2ae1-c738-42f1-806b-24032a8ea384,4.A.3.b.1,4.A.3.b.1.I04.D01,Resolve computer network problems.
o_dwa/9071e078-af3d-413e-b83a-c53fa6948fd0,4.A.3.b.1,4.A.3.b.1.I04.D02,Troubleshoot issues with computer applications or systems.
o_dwa/1da2684c-1653-41a6-b056-0f7ef90c5283,4.A.3.b.1,4.A.3.b.1.I04.D03,Resolve computer software problems.
o_dwa/79ef7694-6bb5-42ef-a6ba-793fbb64917b,4.A.3.b.1,4.A.3.b.1.I05.D01,Operate computers or computerized equipment.
o_dwa/1ab3c629-94ed-4cb6-b998-fc9a63bc0c8a,4.A.3.b.1,4.A.3.b.1.I05.D02,Operate computer systems.
o_dwa/265cb411-5965-435f-b4ef-72385a95c19b,4.A.3.b.1,4.A.3.b.1.I06.D01,Load digital images onto computers or websites.
o_dwa/dea50203-eb7b-4eb7-bd11-e6a248872130,4.A.3.b.1,4.A.3.b.1.I06.D02,Operate digital imaging equipment.
o_dwa/b50d0bde-592a-4711-a9f9-4278dbb45149,4.A.3.b.1,4.A.3.b.1.I06.D03,Enter patient or treatment data into computers.
o_dwa/9f9eb209-03c4-4651-8b8a-946fe75fb91a,4.A.3.b.1,4.A.3.b.1.I06.D04,Update website content.
o_dwa/0f4423b2-d068-4210-9d9a-278fa84545e6,4.A.3.b.1,4.A.3.b.1.I06.D05,Update computer database information.
o_dwa/74851ec3-083a-48dd-b622-510be996c6a0,4.A.3.b.1,4.A.3.b.1.I06.D06,Enter information into databases or software programs.
o_dwa/a444b764-4440-44de-b6d8-73560afaed8e,4.A.3.b.1,4.A.3.b.1.I06.D07,Prepare data for analysis.
o_dwa/e9ca09c6-0980-49ff-9d30-f0b3cc22fbcc,4.A.3.b.1,4.A.3.b.1.I06.D08,Code data or other information.
o_dwa/774f648d-274f-43e0-aa6f-52c9994d832c,4.A.3.b.1,4.A.3.b.1.I06.D09,Download data.
o_dwa/545cb3ef-68e5-4687-ad1a-256eea1708a6,4.A.3.b.1,4.A.3.b.1.I06.D10,Enter codes or other information into computers.
o_dwa/4b2784ee-fe9d-452a-8ac3-a596cfe3632a,4.A.3.b.1,4.A.3.b.1.I06.D11,Convert data among multiple digital or analog formats.
o_dwa/cf835eca-bbb6-43e9-8328-73e831c104e5,4.A.3.b.1,4.A.3.b.1.I06.D12,"Format digital documents, data, or images."
o_dwa/052782e7-6602-403a-866f-6de11f6a0d78,4.A.3.b.4,4.A.3.b.4.I01.D01,Maintain facilities.
o_dwa/db7f63d6-378a-4a9d-8c6c-af524dd31f10,4.A.3.b.4,4.A.3.b.4.I01.D02,Perform basic equipment maintenance.
o_dwa/4540492a-32e6-4bfa-8c02-60cfddb32ce6,4.A.3.b.4,4.A.3.b.4.I01.D03,Maintain plumbing structures or fixtures.
o_dwa/26f50468-f2a7-472a-a3ee-4866d46b4afb,4.A.3.b.4,4.A.3.b.4.I01.D04,Repair structural components.
o_dwa/8c2f0591-0f0a-4725-ad31-e1d18e92f25b,4.A.3.b.4,4.A.3.b.4.I01.D05,Repair pipes to stop leaking.
o_dwa/157b8c31-f9f7-4b91-b27d-e9d08421db12,4.A.3.b.4,4.A.3.b.4.I01.D06,"Service heating, ventilation or air-conditioning (HVAC) systems or components."
o_dwa/fc2136a7-4dbd-4c86-b965-0b9579a6f803,4.A.3.b.4,4.A.3.b.4.I02.D01,Maintain mechanical equipment.
o_dwa/e2593a7d-fb45-4c2f-b634-1a6fcf0fb24a,4.A.3.b.4,4.A.3.b.4.I02.D02,Maintain production or processing equipment.
o_dwa/891e4cd1-99fb-42c2-9d2c-ecfa361ea9ca,4.A.3.b.4,4.A.3.b.4.I02.D03,Maintain equipment or systems to ensure proper functioning.
o_dwa/63a5ab8f-e5a2-4ed9-aa03-e615866714ce,4.A.3.b.4,4.A.3.b.4.I02.D04,Maintain office equipment in proper operating condition.
o_dwa/476b705e-c9f3-4363-af1b-b28f48f180c3,4.A.3.b.4,4.A.3.b.4.I02.D05,Maintain sustainable energy production equipment.
o_dwa/734ac02b-a5ba-410f-851c-8f7632d69ddc,4.A.3.b.4,4.A.3.b.4.I02.D06,"Maintain forestry, hunting, or agricultural equipment."
o_dwa/10fcd13c-6b78-439f-93f2-f086ac06a77a,4.A.3.b.4,4.A.3.b.4.I02.D07,Lubricate equipment to allow proper functioning.
o_dwa/bafb40b2-d369-4eb5-934b-0de4b900f1a8,4.A.3.b.4,4.A.3.b.4.I02.D08,Maintain drilling equipment.
o_dwa/56c78901-9013-4dc0-bb44-91198914c986,4.A.3.b.4,4.A.3.b.4.I02.D09,Clear equipment jams.
o_dwa/a70943a4-3d73-4d55-b524-eec54b6d1ebc,4.A.3.b.4,4.A.3.b.4.I02.D10,Maintain extraction or excavation equipment.
o_dwa/be396d8b-e8e3-4d62-94b8-4ab991a774ed,4.A.3.b.4,4.A.3.b.4.I02.D11,Maintain green energy production plant equipment.
o_dwa/16a540cb-8bd8-431f-bc8f-fbe6586c9fc7,4.A.3.b.4,4.A.3.b.4.I02.D12,Apply lubricants or coolants to workpieces.
o_dwa/959d55f5-b108-4126-8f46-9f4fa6666746,4.A.3.b.4,4.A.3.b.4.I02.D13,Perform manual service or maintenance tasks.
o_dwa/6213800d-0773-45a5-a0c7-4743c9b6c089,4.A.3.b.4,4.A.3.b.4.I02.D14,Maintain construction tools or equipment.
o_dwa/3ea4a3dc-1db3-4b00-9412-0dbeddce435c,4.A.3.b.4,4.A.3.b.4.I02.D15,Maintain fire fighting tools or equipment.
o_dwa/f0f783bc-a4f2-47f3-9880-958aea809588,4.A.3.b.4,4.A.3.b.4.I02.D16,Maintain work equipment or machinery.
o_dwa/eba28b40-2979-45c3-8a07-e0868f228196,4.A.3.b.4,4.A.3.b.4.I02.D17,Lubricate production equipment.
o_dwa/ff97f6b1-834b-4bfd-ba04-c2307d3d9174,4.A.3.b.4,4.A.3.b.4.I02.D18,Maintain electromechanical equipment.
o_dwa/7625e132-261e-4441-b031-f2211c137f65,4.A.3.b.4,4.A.3.b.4.I02.D19,Sharpen cutting or grinding tools.
o_dwa/abfe2632-381a-4acf-80ae-314a848d50f4,4.A.3.b.4,4.A.3.b.4.I03.D01,Repair electrical circuits or wiring.
o_dwa/4b7c9ae9-0da7-4ca4-b04e-26a6d26b2449,4.A.3.b.4,4.A.3.b.4.I03.D02,Repair electrical equipment.
o_dwa/b38b8b2b-bb96-4ad1-a791-4733565b3e35,4.A.3.b.4,4.A.3.b.4.I03.D03,Repair electronic equipment.
o_dwa/654b1715-35a6-4b0f-beed-134635af8bd8,4.A.3.b.4,4.A.3.b.4.I03.D04,Repair electrical components.
o_dwa/4ec6f50d-6400-4fdb-aaf2-aee6d736a28a,4.A.3.b.4,4.A.3.b.4.I04.D01,Maintain computer hardware.
o_dwa/3ed8b56b-16d8-4504-8825-2d88150a7009,4.A.3.b.4,4.A.3.b.4.I04.D02,Maintain computer networks to enhance performance and user access.
o_dwa/57d459aa-8d44-498d-bade-52f97b3570e0,4.A.3.b.4,4.A.3.b.4.I04.D03,Maintain recording or broadcasting equipment.
o_dwa/990a45a9-2903-42f3-847c-9567a02b10fb,4.A.3.b.4,4.A.3.b.4.I04.D04,Maintain electronic equipment.
o_dwa/e9c85f34-1547-493d-b153-cb6b04891dfc,4.A.3.b.4,4.A.3.b.4.I04.D05,Maintain laboratory or technical equipment.
o_dwa/d3458835-06f9-4368-ad2c-cc98608c1546,4.A.3.b.4,4.A.3.b.4.I04.D06,Maintain computer equipment or software.
o_dwa/b7a09a00-6631-4dcc-bc3f-123a0a065bc9,4.A.3.b.4,4.A.3.b.4.I04.D07,Maintain test equipment.
o_dwa/e679b4ce-f761-4e21-80fe-04390477c668,4.A.3.b.4,4.A.3.b.4.I05.D01,Repair furniture or upholstery.
o_dwa/d90f09da-bf83-40c9-a8b8-9741a21c8f6a,4.A.3.b.4,4.A.3.b.4.I05.D02,"Repair templates, patterns, or molds."
o_dwa/43b9714a-9979-4b0f-9d8b-3d2287866336,4.A.3.b.4,4.A.3.b.4.I05.D03,Repair precision devices or workpieces.
o_dwa/a0b634ee-4541-47bb-9b3d-fdf163d2a609,4.A.3.b.4,4.A.3.b.4.I05.D04,Repair parts or assemblies.
o_dwa/95c6995a-540d-44fb-aca0-a910d7b3445e,4.A.3.b.4,4.A.3.b.4.I06.D01,Replace worn equipment components.
o_dwa/34bc457b-f1c9-4f6d-ab25-a57606381ead,4.A.3.b.4,4.A.3.b.4.I06.D02,Repair green energy equipment or systems.
o_dwa/18f03572-3401-497e-adf4-ed1e388391ff,4.A.3.b.4,4.A.3.b.4.I06.D03,"Replace worn, damaged, or defective mechanical parts."
o_dwa/4366c0c9-30e9-4e79-a2a6-319d65a8b410,4.A.3.b.4,4.A.3.b.4.I06.D04,Repair production equipment or tools.
o_dwa/d88130c8-0c72-43d6-b826-d9d4571ce557,4.A.3.b.4,4.A.3.b.4.I06.D05,"Repair worn, damaged, or defective mechanical parts."
o_dwa/c2d4657c-c473-4fb5-aaef-900988ae671e,4.A.3.b.4,4.A.3.b.4.I07.D01,Repair defective engines or engine components.
o_dwa/cf98b66e-cd6b-4361-bb3d-cf40937e32cb,4.A.3.b.4,4.A.3.b.4.I07.D02,Replace vehicle glass.
o_dwa/ae472d9f-b3fc-49d5-b3b5-a64beed3d401,4.A.3.b.4,4.A.3.b.4.I07.D03,Repair tires.
o_dwa/26d66ab5-72bc-4660-ab8b-40b59bb62544,4.A.3.b.4,4.A.3.b.4.I07.D04,Repair non-engine automotive or vehicle components.
o_dwa/adcd7998-fe17-4d65-a55d-d231695294a5,4.A.3.b.4,4.A.3.b.4.I07.D05,Rebuild parts or components.
o_dwa/83629baa-4a42-47b5-beeb-7e32e2167a76,4.A.3.b.4,4.A.3.b.4.I08.D01,Service green vehicles to make repairs or maintain good working order.
o_dwa/911de09f-beb6-4cb3-9f82-fee6705427b0,4.A.3.b.4,4.A.3.b.4.I08.D02,Maintain vehicles in good working condition.
o_dwa/e568e11b-769c-4e55-ba79-a79fb117e6ee,4.A.3.b.4,4.A.3.b.4.I08.D03,Maintain watercraft engines or machinery.
o_dwa/e5ad5de9-d44f-444a-88dd-c3c8327911ac,4.A.3.b.4,4.A.3.b.4.I08.D04,Maintain locomotives or other rail equipment in good working condition.
o_dwa/60dcbd10-729c-440d-9fad-6afac409cd8f,4.A.3.b.4,4.A.3.b.4.I08.D05,Service vehicles to maintain functionality.
o_dwa/c66da0dc-7e46-40dc-9e09-009caedc96ae,4.A.3.b.4,4.A.3.b.4.I08.D06,Maintain material moving equipment in good working condition.
o_dwa/efe410fe-8374-4b1a-9dcd-a870eb637166,4.A.3.b.4,4.A.3.b.4.I09.D01,Maintain medical equipment or instruments.
o_dwa/f9f5d45a-1cb4-4289-a412-f9013ce8c497,4.A.3.b.4,4.A.3.b.4.I09.D02,Maintain medical laboratory equipment.
o_dwa/ce32fd52-a71b-4974-aed4-f4d5d050df95,4.A.3.b.4,4.A.3.b.4.I09.D03,Repair medical or dental assistive devices.
o_dwa/50768c85-bd22-477b-a02c-747dc1a36326,4.A.3.b.4,4.A.3.b.4.I09.D04,Repair medical facility equipment.
o_dwa/683d4555-e6bc-4a19-95ab-7702c27c1d95,4.A.3.b.6,4.A.3.b.6.I01.D01,Prepare financial documents.
o_dwa/9f84e3de-aa6b-415e-86ba-51c995c1dcee,4.A.3.b.6,4.A.3.b.6.I01.D02,"Prepare financial documents, reports, or budgets."
o_dwa/dcae8f93-6ca4-4c17-a7e3-f1796a9c0951,4.A.3.b.6,4.A.3.b.6.I02.D01,Prepare written decisions for legal proceedings.
o_dwa/51847770-f2fa-4dd9-b2c7-a4a77d06edc2,4.A.3.b.6,4.A.3.b.6.I02.D02,Prepare documentation of legal proceedings.
o_dwa/941aa3bb-194d-4934-8d46-b6b371184a61,4.A.3.b.6,4.A.3.b.6.I02.D03,Record information about legal matters.
o_dwa/a728e419-d03c-4b3e-8aa4-7f9a43b155ea,4.A.3.b.6,4.A.3.b.6.I02.D04,Record information about suspects or criminals.
o_dwa/0e1d5e13-dc28-4013-8030-23e805827a6e,4.A.3.b.6,4.A.3.b.6.I02.D05,Record information from legal proceedings.
o_dwa/599d71be-0bdd-4bb4-9a28-334214536887,4.A.3.b.6,4.A.3.b.6.I02.D06,Prepare investigation or incident reports.
o_dwa/a050f33a-94a3-4400-8a5e-2a1ae0db5ddc,4.A.3.b.6,4.A.3.b.6.I02.D07,Document information related to legal proceedings.
o_dwa/2b65db02-a7ca-4aa6-9e68-c36cd7cccbaf,4.A.3.b.6,4.A.3.b.6.I02.D08,Record information about suspicious objects.
o_dwa/58b84801-94bc-4c87-8fbc-c5a10931b394,4.A.3.b.6,4.A.3.b.6.I03.D01,Present research results to others.
o_dwa/df6961a6-1356-44b6-9a29-c0e7e7b4e800,4.A.3.b.6,4.A.3.b.6.I03.D02,Prepare research or technical reports.
o_dwa/88fa53ac-fa80-4cd0-bbf2-7d2fe2c90eeb,4.A.3.b.6,4.A.3.b.6.I03.D03,Prepare research reports.
o_dwa/6ed93fa8-6911-42b0-834e-885d83ac42ce,4.A.3.b.6,4.A.3.b.6.I03.D04,Prepare scientific or technical reports or presentations.
o_dwa/03cd1d9b-b3c5-4c1a-a9d3-5b59f2f2ea36,4.A.3.b.6,4.A.3.b.6.I03.D05,Prepare analytical reports.
o_dwa/4de8eac6-3ff8-4103-a985-b4cfde1c75b1,4.A.3.b.6,4.A.3.b.6.I03.D06,Write reports or evaluations.
o_dwa/325b849c-b173-45a4-9fe8-56ec379442ce,4.A.3.b.6,4.A.3.b.6.I03.D07,Prepare research or technical reports on environmental issues.
o_dwa/1720acdf-db26-400d-af72-880534f23192,4.A.3.b.6,4.A.3.b.6.I03.D08,Prepare technical or operational reports.
o_dwa/baf75dd7-e148-47b3-bd76-e5ab972fc26a,4.A.3.b.6,4.A.3.b.6.I03.D09,Prepare technical reports for internal use.
o_dwa/3fb98538-71b2-441a-8427-df7c806455b9,4.A.3.b.6,4.A.3.b.6.I03.D10,Present medical research reports.
o_dwa/8d49a25e-a91e-43f6-bad8-f2ae9d5a8412,4.A.3.b.6,4.A.3.b.6.I04.D01,Record information about environmental conditions.
o_dwa/6a685ae3-5b1d-419c-85b6-03047bf2ecfd,4.A.3.b.6,4.A.3.b.6.I05.D01,Record images needed to address work issues.
o_dwa/7ccae878-bae5-452c-abe1-586da9e25dad,4.A.3.b.6,4.A.3.b.6.I05.D02,Record crime or accident scene evidence with video or still cameras.
o_dwa/90e430ce-227b-46e7-b1d5-1b4719e86bed,4.A.3.b.6,4.A.3.b.6.I05.D03,"Document events or evidence, using photographic or audiovisual equipment."
o_dwa/12e47ba1-b8e8-4ba3-b574-fbfd244772e1,4.A.3.b.6,4.A.3.b.6.I06.D01,Prepare official health documents or records.
o_dwa/f00d4b0c-275b-4318-8532-c24e2f5b965f,4.A.3.b.6,4.A.3.b.6.I06.D02,Document client health or progress.
o_dwa/f38da920-cc73-4079-a0c7-71e71598c536,4.A.3.b.6,4.A.3.b.6.I06.D03,Prepare medical reports or documents.
o_dwa/93030ad2-fffd-4e19-a1e0-244dcb56896d,4.A.3.b.6,4.A.3.b.6.I06.D04,Prepare reports summarizing patient diagnostic or care activities.
o_dwa/79df24e5-3cc8-4118-8ae6-ca00c62104a6,4.A.3.b.6,4.A.3.b.6.I07.D01,Develop proposals for current or prospective customers.
o_dwa/70c56946-9f31-4145-9ca7-7d0609f716d9,4.A.3.b.6,4.A.3.b.6.I07.D02,Write grant proposals.
o_dwa/8720da9c-4f80-40fb-b8ec-600d6dc16288,4.A.3.b.6,4.A.3.b.6.I07.D03,Prepare proposal documents.
o_dwa/3079ec8e-8971-45d0-aca7-df2dbc3bf32f,4.A.3.b.6,4.A.3.b.6.I07.D04,Prepare proposals or grant applications to obtain project funding.
o_dwa/1459a144-fbef-4129-9ad3-1360d726b109,4.A.3.b.6,4.A.3.b.6.I07.D05,Prepare proposal documents or grant applications.
o_dwa/c22b9cbf-0432-429b-b2d2-21e39e7467ff,4.A.3.b.6,4.A.3.b.6.I08.D01,Record details of deliveries or shipments.
o_dwa/23002cee-d212-40a7-8c05-dac8be9a8a6d,4.A.3.b.6,4.A.3.b.6.I08.D02,Document operational procedures.
o_dwa/db68dfb7-7b2f-4bda-84d6-6c8b406a7bef,4.A.3.b.6,4.A.3.b.6.I08.D03,Record operational or production data.
o_dwa/d3f30b4a-7c9f-4cb5-a79a-ba86cb167f02,4.A.3.b.6,4.A.3.b.6.I08.D04,Maintain operational records for green energy processes or other environmentally-sustainable activities.
o_dwa/3e79c739-a2db-4e8b-af0c-f756bc896cc9,4.A.3.b.6,4.A.3.b.6.I08.D05,Maintain operational records.
o_dwa/0327a4b2-b32e-42af-940b-9aa4e65c8a34,4.A.3.b.6,4.A.3.b.6.I08.D06,Maintain client information or service records.
o_dwa/2ed09031-e610-4721-88b7-20d0cfa56fa2,4.A.3.b.6,4.A.3.b.6.I08.D07,Maintain inventory records.
o_dwa/1fd7993a-0c2d-42c3-be9f-2eae0fa8aaa5,4.A.3.b.6,4.A.3.b.6.I08.D08,Record agricultural or forestry inventory data.
o_dwa/74e971d8-388a-4536-945b-936bd41ad43f,4.A.3.b.6,4.A.3.b.6.I08.D09,"Maintain records, documents, or other files."
o_dwa/61972567-88c1-4761-bc63-2f4d64d4fb23,4.A.3.b.6,4.A.3.b.6.I08.D10,Maintain personnel records.
o_dwa/237f04e7-aff1-4c21-bc09-e35d6ac25fe7,4.A.3.b.6,4.A.3.b.6.I08.D11,Document operational activities.
o_dwa/a73068c7-4b5a-4067-bb31-ff51141a8c6a,4.A.3.b.6,4.A.3.b.6.I08.D12,Maintain student records.
o_dwa/73f39ee7-a813-494b-b4d0-6071098d614f,4.A.3.b.6,4.A.3.b.6.I08.D13,"Record information about parts, materials or repair procedures."
o_dwa/3fd31010-44e2-4c8f-9fa4-2b5d7de81b1f,4.A.3.b.6,4.A.3.b.6.I08.D14,Maintain data in information systems or databases.
o_dwa/20c6a8e7-4d99-4916-a163-f355b314f927,4.A.3.b.6,4.A.3.b.6.I08.D15,Maintain records of customer accounts.
o_dwa/dee38fc4-a822-4aca-b962-87dee9397689,4.A.3.b.6,4.A.3.b.6.I08.D16,Transcribe spoken or written information.
o_dwa/c7bf7f00-9fba-4b68-a463-a3933dfa6c73,4.A.3.b.6,4.A.3.b.6.I08.D17,Document work hours or activities.
