_id,Commodity Code,Commodity Title
o_tools/3c02a6bb-3512-4e01-b419-0b46c7567f24,42295121,Surgical microscopes or loops or magnifiers or accessories
o_tools/34c15eea-e2cf-4519-989a-0c77e985c834,42151630,Dental placement instruments
o_tools/35b0f73a-8ebd-4b6c-b0cf-a4346ed39424,42292303,Surgical pliers
o_tools/40240525-1491-4b55-b76d-ff5d4df2d0d6,42291619,Surgical tomes
o_tools/0653d695-25c8-4af7-8057-4f1d244539af,42292903,Surgical needle holders for general use
o_tools/042d8e2e-7a6e-49e5-89d1-ce7678abb57d,42291612,Surgical rongeurs
o_tools/e66601b6-3616-45f5-8473-4d051ef394fd,42293114,Oral retractors
o_tools/367ba72e-d856-4fba-8c44-56867e7796ec,42152803,Periodontal hoes
o_tools/55f9be92-7413-4a48-90a0-1bbe4e5185f1,42293509,Surgical irrigation sets or accessories
o_tools/1bcba635-bdca-404d-8d58-39467060a32a,42292702,Surgical elevators or levers
o_tools/a715244d-4055-4c71-b4f8-58d5290c2289,42293107,Surgical retractors for general use
o_tools/e1a296ed-eee8-4617-bcd2-04c58c602b36,42293102,Surgical retraction hooks
o_tools/4759467d-fc63-4dcf-88bb-f0d14721b4c8,42312208,Suture removers
o_tools/f9d74d11-fe25-4030-b7be-68549bdad435,42151610,Dental nippers
o_tools/1a567978-454d-437e-951d-20ac360d9508,42222001,Intravenous infusion pumps for general use
o_tools/756948f3-bddc-434f-880e-73256f014b11,42151665,Dental gages or accessories
o_tools/25ef5078-0647-4bc4-9880-dbfa354ca681,42151640,Dental tweezers
o_tools/45f4185e-e9a0-407c-948e-639fa9a30839,42152701,Dental articulators or accessories
o_tools/49779fd5-9054-4d28-9fb0-4cc9abc329fa,42152108,Dental impression material syringes or accessories
o_tools/162432f3-3fc8-47d1-a9de-0988fdb0514f,42151641,Dental wax carvers
o_tools/a1ce4675-855e-4e3f-ba30-a7d7060eabbf,42152110,Dental marking devices
o_tools/1af294cb-88d7-4bdb-b865-941a5acbd807,42151805,Dental finishing or polishing discs
o_tools/65766838-ff0b-4b7c-81ed-864c9ab734f5,42152217,Dental laboratory vacuum units or supplies
o_tools/26913efe-5373-4c93-9caa-3d31bd89a664,41116210,Metabolic disorder breathalyzer monitor or meter
o_tools/cc8f1061-42a2-4f14-ac57-48dd3a27f2d0,42183039,Ophthalmic lens holders
o_tools/69bdd658-0575-4c61-af9e-589092582d27,42183024,Ophthalmic instrument tables or accessories
o_tools/ccd784ac-a6e0-468c-836a-bc517aad95cc,42183035,Combination refractor keratometers
o_tools/faa26294-05f5-4457-b0b6-b26043d026ee,42183015,Ophthalmic slit lamps
o_tools/bed4d17b-5420-495f-a3ec-839a335a56c7,42183009,Ophthalmic eye test lenses or accessories
o_tools/4a3bd531-7c2d-47b3-9264-f8007c05e759,42183041,Color perception testing lanterns
o_tools/e61d9ab0-3d91-4068-8f78-f5b0cd2ac01e,42183030,Eye occluders
o_tools/14fe932a-3ca4-4aa3-b207-6a778303289a,42183002,Corneal topographers
o_tools/e0e1f7b9-4caf-4284-b9a5-2aedbe972e7a,42294511,Ophthalmic surgical knives or blades or scissors or accessories
o_tools/3bc38d7e-1dc3-4284-8b93-357358317b8b,42183040,Opticians tools or accessories
o_tools/c0eed0fe-2dce-47f3-b8b1-4ac723da8d91,42183013,Ophthalmic prisms
o_tools/21efbbee-b9df-4559-bf50-f565a5ed63b6,42293504,Ophthalmic irrigation or aspiration supplies or accessories
o_tools/aedd86c5-fa0e-43d4-ac5d-0cf694d16416,42294526,Lachrymal dilators or sets
o_tools/3a235ffa-64d2-4a70-ad40-2d77b974fb01,23151702,Lens measuring equipment
o_tools/23c2510b-703d-4b80-945d-29cdb04f3837,42183019,Ophthalmic transilluminators
o_tools/2d0ba8d3-8846-43b7-a5d0-2d634dd41cd2,42183029,Phoropter units
o_tools/80e350ec-9faa-4aac-b607-0aac6f16f234,42183042,Depth perception apparatus
o_tools/13101416-dad7-4321-b051-8fbab14f481d,42183049,Fundus camera
o_tools/3671cf57-3734-4e9f-a3ae-fb5700532ec8,42183014,Ophthalmic retinoscopes
o_tools/643393e0-86bb-4623-915f-48485a92c6c1,42183028,Ophthalmic retinoscope accessories
o_tools/e9a84040-413c-4819-bf2b-08fd38b76bb3,42294525,Ophthalmic medical instrument sets
o_tools/ffdb5658-bfc6-40dc-b336-7e8f21343271,42183018,Ophthalmic tonometers or accessories
o_tools/b7d70e92-91dc-4244-b298-8796e0834a13,42183046,Binocular vision test sets or accessories
o_tools/d64e3573-d430-405c-9242-b832908b04e9,23151801,Ampoule filling equipment
o_tools/a7a9060c-cf55-44b6-917a-1cfb8f971d3b,23151810,Sterile or aseptic processing or filling machines
o_tools/61e1acfc-dfe2-4e78-9bd2-97062cc2b0a7,23151812,Tablet counters
o_tools/355c9ee7-3769-41a7-90c7-e77cefca0f5f,23151806,Pharmaceutical filters or ultra filters
o_tools/c7b89cc3-15b7-4f03-9f02-3f582c3b0c08,42204007,Medical radiological shielding wall or ceiling or floor installed panels
o_tools/690b1de1-5d13-488e-a0ec-80af208b14c4,42204006,Medical radiological shielding freestanding or portable screens
o_tools/74590df7-be23-4228-8ab9-ee305633e1c9,42192602,Medication or pill dispensers or accessories
o_tools/541182bf-3b7a-4cc1-a72e-a04749df38f7,41111505,Calibration weights or weight sets
o_tools/f3dc11ba-1691-47bf-bd69-4bd114b5e33b,42142523,Hypodermic needle
o_tools/09d42bfd-c22d-447c-a2cc-a22748c6c888,42312110,Ostomy starter kits
o_tools/82807254-df56-45e4-9293-bdb80ddd1f50,23151805,Filling or sealing auger dose machines
o_tools/466d24a7-59ac-4574-9f06-8be9e85c6a16,42142608,Medical syringe without needle
o_tools/3a948f05-d919-4ec6-b654-6229be430d0c,42272501,Gas anesthesia apparatus
o_tools/614290cc-0289-4192-b307-66806d910327,42272503,Anesthesia inhalers or inhaler units or accessories
o_tools/db8fc1d4-0eea-4a20-bcbb-22c865c66688,42271503,End tidal carbon dioxide monitors or supplies
o_tools/bacc461c-e0b6-49e8-8b21-2f2cac573ca4,42271903,Endotracheal tubes
o_tools/bfe29e04-50f7-45cb-b8d7-5ed16e66704d,42142509,Epidural anesthesia kit or tray
o_tools/2cb613c7-760f-4f77-9339-f18e425400fa,42271902,Esophageal tubes
o_tools/ad443db8-6daa-4cb0-a315-c8c9aee5d874,42182018,Bronchoscopes or accessories
o_tools/801f08bc-c73e-470f-ac7a-f3fb7c8ebd0f,42221501,Arterial line catheters
o_tools/931a8e15-e106-4a14-bb75-9d7e7e31f1b9,42272017,Intubator components or accessories
o_tools/280994e8-6ed5-462b-8422-fc0abe777b16,42295419,Surgical nerve stimulators or accessories
o_tools/fd63bcda-0a9f-4713-8377-e25cb172fb4a,42271601,Body plethysmographs
o_tools/5755699b-69fc-47b5-a356-d0577e45cdb5,42142404,Medical suction or vacuum appliances
o_tools/009a2b3b-e576-4863-b3f3-34e473524f64,42271910,Endotracheal or tracheotomy sets
o_tools/e1e17a6a-ec47-4e97-8322-7e64e2ad17d1,42272005,Intubation forceps
o_tools/95306715-a412-4c4d-96f8-61c85fda02d5,42203402,Diagnostic or interventional vascular catheters or sets
o_tools/c7b1de70-4d58-45f5-b9b5-334550c6c8f7,42182405,Auditory function screening units
o_tools/0de28c91-7bb5-4185-bba2-a4b91400620b,42182802,Infant scales
o_tools/9d40ca8e-c197-4d0e-b3b5-dc9bcd3b2d4f,42182003,Colposcopes or vaginoscopes or accessories
o_tools/7bc685d9-6b62-4edd-86f3-89c418d31287,42295102,Cryosurgery equipment or accessories
o_tools/9d05d6ea-1689-4571-822a-6b58cd80e41f,42291607,Surgical curettes or loops
o_tools/b9dd56f8-797e-428c-911f-fcf0ac290e11,42143513,Otological instruments or accessories
o_tools/4563085e-99c4-426c-b837-69de428b52eb,42291614,Surgical scissors
o_tools/0680ab22-8e3e-49a3-9f4b-89dd232a0a83,42201702,Fetal or gynecological ultrasound or echo units
o_tools/0e9594d8-5401-4111-a798-91e69f0ba004,42181901,Acute care fetal or maternal monitoring units or accessories
o_tools/c047636c-0594-4ea2-b45f-f63f1dfd93c8,42181713,Long term continuous electrocardiography EKG or holter monitoring systems
o_tools/da62e88f-7b51-493b-84dc-a74420717315,42191802,Clinical incubators or infant warmers
o_tools/bbcedee6-944e-41d5-959f-000b391426b8,42272001,Laryngoscopes or accessories
o_tools/b00da300-74e2-4ec6-ac46-39ae78e05e97,42295119,Surgical lasers or accessories
o_tools/73ad6658-3723-40c1-813a-84d4f0a60c1f,42182013,Vaginal exam specula
o_tools/736327cf-bc96-4f64-8a7c-18ff653adaca,42294802,Flexible endoscopes or accessories or related products
o_tools/1f00edf0-aa39-4428-a1f1-4389b57a693f,42293134,Cervical retractors
o_tools/77f89388-8014-481f-8c23-f0791627ba79,42143102,Uterine devices or accessories
o_tools/73b93c59-2e41-4f62-b12b-2863d98d732d,42143101,Intrauterine catheters or catheterization kits
o_tools/1c1e6ad0-1139-4cbc-9d4f-9ca982c55d8a,42294805,Laparoscopes or laparoscopic telescopes
o_tools/959ad005-f3a6-4ed7-b4d0-025afd584eec,42295106,Lap mayo trays or mayo stands for surgical use or accessories
o_tools/717b24cb-f399-4bce-bae7-0ddfd50315c1,42312009,Medical stapler for internal use
o_tools/6904f282-be41-4912-bd17-fba93ac9c73e,42293001,Surgical calipers or rulers
o_tools/5c685e81-99c7-4b29-a245-dea1947039f7,42293119,Abdominal retractors
o_tools/83e51f76-2f4e-4e57-a1b2-386cce20d56d,42131701,Surgical drapes
o_tools/f5b890c5-a9b2-4332-b57c-3471fa37315e,42292603,Surgical probes or directors
o_tools/07cee5dc-9a25-4552-94c9-864de518960e,42295203,Surgical power equipment sets or accessories
o_tools/aa4db2f5-1c17-4a68-a3f0-ae7da4d9142b,42292203,Surgical depressors
o_tools/4458d327-70e2-41aa-8f60-d4cd7b9361ab,42292601,Surgical dilators or accessories
o_tools/56b104d4-1c35-47ec-b6df-64133d87fda4,42293405,Surgical manipulating instruments
o_tools/90030e04-9226-4005-9746-9f884f93d638,42293118,Uterine retractors
o_tools/bcb9b0df-76c6-4135-b061-b4f38949ee69,42293603,Surgical sounds
o_tools/6ee6a243-8d2c-493a-afe6-062ac153ebcb,42201715,Vaginal ultrasound or echo probes or accessories
o_tools/80d04997-104f-4bff-9c27-7c56da62e86b,42271703,Oxygen air blenders
o_tools/68f19cc9-71b8-4cec-8ad8-b5fd3c744ed1,42221505,Pediatric or microflow or scalp vein intravenous or arterial catheters
o_tools/d2fbd104-324f-495d-a66f-4fb51b548fb1,42272004,Intubation stylets
o_tools/9b11297a-a63a-4c1d-8e0f-c45375028425,42142602,Medical bulb syringes
o_tools/a7cdffac-6c5f-4f73-ad42-8fb062b0be42,42271912,Nasopharyngeal tubes
o_tools/4378d57a-0434-4212-b637-f64da14d0d7c,42295005,Endoscopic equipment sets
o_tools/e15f7dc8-a750-4894-a675-fb0251fb3f30,42272204,Transport ventilators
o_tools/1cd9813c-ce22-44d8-b8d2-17c136673586,42293126,Amputation retractors
o_tools/77b84fe5-68a2-401b-a30d-35c7b902dd24,42295112,Operating room patient procedure tables or accessories or related products
o_tools/053122ee-e5d6-42ee-94c6-173a0217b761,42294220,Blood recovery and delivery systems
o_tools/e15b1ed7-1c84-4ed1-badf-287c22e9d63a,42295303,Surgical perfusion catheters or connectors or accessories
o_tools/530dab29-f7ed-4e1f-acd3-ec3e37f3d5a4,42291704,Surgical punches or punch holder or accessories
o_tools/8ed2ecd5-2eaa-4ac7-8081-bafa739fbbfb,42291606,Surgical chisels or gouges
o_tools/7625a601-43d8-41c6-80aa-585aa6dcef65,42291603,Surgical bone cutting forceps
o_tools/9282a257-cc06-4a2b-bf15-5567c2198606,42294701,Heart and lung machines or accessories
o_tools/24315808-159f-408b-8f2b-21a68c14e4cd,42294603,Autotransfusion units
o_tools/e316c2f2-c13f-4991-bc82-f4997ed4e847,42293120,Spine or neuro retractors
o_tools/07d55bc6-1213-4d60-a5db-7f3743ac9d5a,42295202,Surgical pneumatic or battery or electric saws or drills or pin drivers or accessories
o_tools/92abbd09-d2aa-4940-813b-099cf892bea0,42294803,Cystourethroscopes
o_tools/bd1bccb9-0836-4a16-9b9e-7c63392220a1,42295201,Surgical dermatomes or dermabraders or dermameshers or accessories
o_tools/4a1c3c42-8e5a-4320-9d82-7e358b9a0ae8,42293122,Ear retractors
o_tools/96a34d22-df88-4353-948d-31ff734fa6c0,42294401,Vein harvest kit or system
o_tools/f4daf8e2-c2e6-4491-b4ac-84aef9fff7cf,42295420,Surgical or endoscopic catheters or catheterization kits or drainage bags
o_tools/802b59f4-c3ae-4945-8f70-43881943b9cd,42295008,Endoscopic insufflation or distention units or accessories
o_tools/3b65c7b0-ba4e-427e-9c6a-eeceeacc3e6a,42295108,Operating room patient fracture tables or orthopedic tables or accessories or related products
o_tools/5cebfb12-01ff-4f15-a7e8-e04e5c411898,42294524,Eyemagnets for ophthalmic surgery
o_tools/7a990c3d-6351-497f-a515-bb22a11b7ded,42293117,Gastrointestinal retractors
o_tools/1971d38d-01e9-43c4-9550-5421e5394275,42293112,Cardiovascular or thoracic retractors
o_tools/6dd30bb1-8177-4a99-ae90-43d42163133c,42294908,Endoscopic clamp or dissector or grasper or forceps
o_tools/02f93827-a1b7-4f6e-bd1f-c36e450a8acd,42293135,Lip retractors
o_tools/7894783b-d3b0-4f59-8b03-bd8a7ed6fa8f,42293130,Lung retractors
o_tools/42209f4a-1b80-4b7e-8776-49df13d1ac9e,42295111,Operating room patient positioning devices or accessories
o_tools/ee764d70-1ac0-40a1-994c-ec70bcbdc6a6,42293124,Nerve retractors
o_tools/09c07506-286e-428a-8cfb-a1bd1f37cd8c,42295124,Surgical smoke evacuators or accessories
o_tools/c1b84b6a-ea59-4632-964d-f1ede5c4b612,42293111,Ophthalmic retractors
o_tools/79eecfee-6616-4028-a82f-85c1429d9ba4,42294212,Urological surgical instrument sets
o_tools/18e18e2c-2e64-46d4-9501-63bf5b49da0a,42293110,Orthopedic retractors
o_tools/9f40fc16-b80f-4c0e-a352-904c62bdd382,42291623,Periosteotomes
o_tools/00f3b5ed-acd8-4403-a185-b776e864e75d,42293123,Plastic surgery retractors
o_tools/b85d77a7-59a3-49aa-8876-d64182dfa44c,42202202,Radiosurgical gamma knife units or scintillators
o_tools/8609a4a0-313f-4a45-8749-24a93c70f0f7,42293116,Rectal retractors
o_tools/c78962c9-a8f0-4ffd-83cf-839cc8bc50cd,42294804,Resectoscopes
o_tools/dbeaf647-48be-47e9-a2f8-4b0d8bfa3aff,42293304,Surgical spreaders
o_tools/a0fdc38d-dad8-4a0a-8c61-1e4ab50e818e,42293105,Surgical rake retractors
o_tools/8ef7a901-9cbc-46f7-89d1-15baa634e666,42142801,Vascular sequential compression devices or tubing
o_tools/fa7e37b9-057b-49e7-80eb-855941ad95b6,42293128,Skin retractors
o_tools/415a03e2-1539-4a38-a434-93f1f5623b18,42312010,Medical stapler for external use
o_tools/d954c897-e382-465b-9f38-081368f5c994,42293125,Sternum retractors
o_tools/547a3a3c-b531-483d-8317-161e5ef0eb50,42292102,Surgical extractors
o_tools/29879705-aec2-46f0-98e1-7cb894bb28bc,42221503,Central venous catheters
o_tools/7100ffd9-e1b5-444b-b431-8327c9aae595,42293501,Surgical irrigation or suction handpiece or cannula or tip
o_tools/aecc0f0d-1746-49ea-8d30-39087c3e40b2,42293103,Surgical lighted fiberoptic retractors
o_tools/ed437f29-d361-4b56-b2fa-c6ca0f3bf8ad,42292402,Surgical drivers or its parts or accessories
o_tools/c96705b7-c265-46b2-8149-ee46a5c43153,42291604,Surgical bone hand saws or wire saws or saw handles
o_tools/33aca53f-bb46-483a-80b0-e2f21e802224,42292502,Surgical hammers or mallets
o_tools/8e8828c4-b207-41ad-ac1f-5d0034383951,42291609,Surgical nippers
o_tools/a1a39e06-652b-4020-b405-a057c53c793e,42291611,Surgical rasps
o_tools/d1422218-29bf-4b96-9ee5-e61367b5e80b,42293303,Surgical specula
o_tools/ba4b5015-280b-471a-878f-3e1946555710,42292401,Surgical taps
o_tools/0d4d8a17-5b93-45cc-a7a3-7d994badcb0e,42295122,Surgical pneumatic or electric tourniquets or accessories
o_tools/d4b60c60-a84a-4742-936f-b7d27387ea59,42293127,Tissue retractors
o_tools/158442e0-6490-4834-9521-2ae04b31d779,42293115,Tracheal retractors
o_tools/3967240c-753a-43f7-870a-51227442bca5,42295120,Surgical lithotripters or accessories
o_tools/1e4764e2-f145-40ba-b37a-237250565070,42293138,Surgical urology retractors or its accessories
o_tools/9c52f5fa-16e3-467c-9294-9e830df21cd5,42295305,Surgical tourniquets or vascular occluders or ligators or accessories
o_tools/f4e51947-fcbe-422e-aaa5-8bfecbbbb28d,42293113,Vein retractors
o_tools/1b278bfb-ad98-4bf0-9882-e08affe62447,42294206,Ophthalmic surgery instrument sets
o_tools/f58994aa-bc6d-4a19-b348-f6cfe18cd7b3,42271702,Oxygen concentrators
o_tools/55a366bf-7ccd-466d-a6a2-5310212d18e3,42271604,Peak flowmeters
o_tools/e5fa0f8c-aaa4-488a-8b3b-e02f08407751,42143709,Visible light radiator
o_tools/f4f0db28-0529-4436-b889-aff9947c002e,42142518,Biopsy aspirator products or accessories
o_tools/8ab783c5-f049-462d-8dfd-357ec5a9de16,41104126,Histology or pathology specimen container
o_tools/6d549ee5-fe08-4f7e-a85b-b0b9d4f66762,42295143,Electrosurgical or electrocautery accessories or attachments
o_tools/98621baf-5ff9-4fa2-81e5-51768a361722,42182004,Dermatoscopes
o_tools/521a40c9-34af-46cf-9c48-8f564feb85c1,42142004,Floor grade nail nippers
o_tools/a54fee3b-54bb-4c17-a70f-d88ef3171e2a,42181502,Medical exam transilluminators
o_tools/12f25996-4fb7-4f58-b1f6-99d3cc169cdd,41122103,Cell scrapers
o_tools/14587b0d-f9e7-4e30-80ce-47d53f5f869f,42294907,Endoscopic cytology or microbiology brushes
o_tools/c8aea6e1-12fc-4303-b489-4ff0071c0894,42201701,Cardiac ultrasound or doppler or echo units or cardioscopes
o_tools/dbc1af02-ccc0-4684-ae86-5b054eb6c667,42292701,Surgical dissectors
o_tools/b81e5380-40c1-4b39-a9be-efed0033486f,42142515,Vacuum tube needles
o_tools/1c6f4b9a-d1a4-49b9-8630-c6f9b9d138b5,42231609,Gastrostomy feeding tube kits
o_tools/b607609d-7e48-4b92-8e12-24553451d81b,42181507,Medical examining mirror headbands or accessories
o_tools/96044cca-bfb3-4a6a-80e3-3e784252973d,42142715,Urinary catheterization kit
o_tools/90f7b2a1-d8ad-4887-960e-f77a3d66771d,42294909,Endoscopic dilators or inflation devices
o_tools/30ff23d3-f08b-4880-a30d-b1e220902e04,42221602,Intravenous or arterial administration ports or injection sites or caps or protectors
o_tools/a56eb319-7b53-46fd-a53f-bf1eae937b86,42182106,Stethoscopic phonocardiographs
o_tools/76b2f784-3101-4b80-b246-78fd7e9929c9,42292904,Surgical suture or wire passers or related products
o_tools/9c202ef7-5372-4b0a-be83-97b19500feed,42181501,Tongue depressors or blades or sticks
o_tools/946b7f40-46e6-4781-87a9-713073806637,42182316,Evoked response detector
o_tools/f74b321b-4ede-41a5-9d0d-8f3c7ffd9039,42182313,Neurological diagnostic sets
o_tools/7e389885-39c2-4637-9916-8676b6eaf97b,42182314,Biofeedback device
o_tools/3d11dd95-21c3-42c6-b74c-5f9634fcf762,42182604,Medical exam penlights
o_tools/3f4c115c-32eb-4184-ae16-ef3edc2d633a,42141813,Electroconvulsive device
o_tools/a277270b-8385-42bb-bc7e-af5c0623d31e,42182315,Electroencephalographic spectrum analyser
o_tools/87770da6-02bf-49ce-b90e-8ee6f50b4678,42182310,Electromyographs
o_tools/e0b10a6b-cf91-43c3-8892-9cc207501b7d,42201513,Medical computed tomography CT or CAT ultrafast system components
o_tools/38e5a4ea-ecdb-4528-a895-9abf44c10b9b,42141817,Magnetic pulse stimulator
o_tools/1876bc1e-61c1-4655-a08b-508ad0bada36,42201601,Medical magnetic resonance imaging MRI complete stationary unit installation
o_tools/729df5c8-f216-4f24-abb6-893270127f27,42141815,High frequency electromagnetic wave stimulator
o_tools/88087e1c-9d94-4c4c-b912-089c0e641769,42182306,Neurological discriminators
o_tools/7a1de7c9-4d32-486d-aec4-8d936e9f5d25,42204003,Medical radiological shielding portable containers for radioactive materials
o_tools/12b9185a-02d4-4794-bc7a-2daf421164d7,26141704,Phantom dosimeters
o_tools/ad4b2326-2e77-4d11-8476-3a05161a7dd2,42204005,Medical radiological shielding gloves
o_tools/9ea995ff-8c9f-4546-9dcb-598fcd06d6d6,42183003,Exophthalmometers
o_tools/6a29e3f2-31b2-4534-84ba-0ac7102d82ea,42294519,Ophthalmic spoons or curettes
o_tools/02fe3681-a15b-4837-9725-6b1d17312827,42183017,Ophthalmic specula
o_tools/ab404bb6-109d-425c-b3bd-8b7ea468ac0b,42294531,Ophthalmic laser lens
o_tools/30193e12-8e7e-44b0-91c9-484c68bc06e2,42294508,Ophthalmic needle irrigating or aspirating tips
o_tools/92464be7-d2ce-435a-8362-55fa2d818e1a,42183004,Keratoscopes
o_tools/de280c2c-a503-406c-95da-134923ca3714,42183021,Ophthalmic visual function analyzers
o_tools/14ec68c2-dcd6-498c-b352-8b8e3d80a7ca,42183011,Ophthalmic perimeters
o_tools/80ddf152-08ea-466a-ab6c-112c3ca5ee3f,42201718,Medical ultrasound ophthalmic scanners
o_tools/474b3108-361e-46a5-889b-9db9165b024f,42183026,Ophthalmodynamometers
o_tools/f43c9253-d3cc-4f36-8e9b-82177d56f467,41113302,Albuminometers
o_tools/8b73ddb9-a9ad-4ecf-9959-4dab0279b996,41104117,Specimen holders
o_tools/1dfb711c-c27c-4ec3-ad45-63f0c1516788,42142504,Biopsy needles
o_tools/7d4bba6a-c47d-46cb-91fb-68b8918395e6,42291502,Surgical bone biopsy trephines
o_tools/b716a836-4376-4bf5-8f6c-f967c513f40a,41121709,Capillary or hematocrit tubes
o_tools/60821eac-24b1-473d-813e-7ba4956efcaa,41102920,Histology tissue cassettes
o_tools/46db90a1-cbf7-41a8-b5ca-5ac07c233a1f,41112220,Laboratory freezer or refrigerator thermometers
o_tools/856084cc-e001-47b8-9e2e-410d0a77853a,42142514,Spinal anesthesia kit or tray
o_tools/24aea90a-3b37-48f1-b7c3-d5c3ffc64ae7,41102921,Histology paraffin
o_tools/f0b791a0-f723-4fbc-ab0a-67dafc32a33b,42142303,Patient identification and information products
o_tools/6652d142-6bfd-437f-a857-586c70e47a09,41102425,Slide dryers
o_tools/a014ef0e-26b3-42e3-a479-25ce1ac01da0,41104123,Sputum collection apparatus or containers
o_tools/0ad391ca-2a8f-4a0f-83c4-1e4f2c195263,41104108,Non vacuum blood collection tubes or containers
o_tools/dc669ec9-60a9-41a6-8c6c-ea2e4b4a7ce4,41104116,Swab collection or transport containers
o_tools/772cbbe0-cc32-46a4-abdb-ff65eebc2522,42201806,Medical radiology and fluoroscopy RF equipment
o_tools/a64f859c-b56b-4db1-b7a0-ef530e8b0774,42181527,Medical dynamometer
o_tools/75b4fa71-7f44-4628-ab0a-885d5ad3f7b0,42295527,Implantable intrathecal infusion pump and accessories
o_tools/1a765530-6cca-4f4c-b421-f249a694fa38,42251607,Pulleys or accessories for rehabilitation or therapy
o_tools/d9b259b3-281c-4f2c-b577-ce416654bea6,46182005,Mask or respirators filters or accessories
o_tools/1958150f-b8a5-4616-822b-723a61c49e22,42271713,Medical hyperbaric chambers
o_tools/ef478641-cab2-4147-96c0-1f0eee0ce070,42271711,Medical head hoods
o_tools/caf9d61c-878d-4593-a9a6-5521f77f69e1,42312202,Suturing kits or trays or packs or sets
o_tools/cdf9581b-b170-4630-b740-8e7957fba57f,42202006,Bone densitometer
o_tools/30e934a6-fe2f-428c-b6f9-89981a064f3a,42203605,Medical x ray film archiving system software
o_tools/0dafe4e5-2ef3-4db6-a350-882595f76565,42182705,Body composition analyzer
o_tools/25da7001-71ce-458b-9e1e-6aac07ebcdc9,42241709,Post operative shoes or accessories
o_tools/ca4f09aa-4a5a-4513-882e-26b397bf3fc9,42182707,Inclinometer
